,stationName,uniqueId,lat,lon
269,Marble Arch Underground Station,940GZZLUMBA,51.51328,-0.15818
270,Marble Arch Underground Station,940GZZLUMBA,51.51259,-0.15834
271,Marble Arch Underground Station,940GZZLUMBA,51.51201,-0.16008
272,Marble Arch Underground Station,940GZZLUMBA,51.5135,-0.15845
273,Marble Arch Underground Station,940GZZLUMBA,51.51171,-0.15735
274,Marble Arch Underground Station,940GZZLUMBA,51.51186,-0.15843
275,Marble Arch Underground Station,940GZZLUMBA,51.51189,-0.15802
276,Marble Arch Underground Station,940GZZLUMBA,51.51299,-0.16279
277,Morden Underground Station,940GZZLUMDN,51.40203,-0.19469
278,Morden Underground Station,940GZZLUMDN,51.40221,-0.19436
279,Mile End Underground Station,940GZZLUMED,51.52525,-0.0334
280,Mill Hill East Underground Station,940GZZLUMHL,51.60827,-0.20977
281,Monument Underground Station,940GZZLUMMT,51.51051,-0.08596
282,Monument Underground Station,940GZZLUMMT,51.51072,-0.08647
283,Monument Underground Station,940GZZLUMMT,51.51091,-0.08649
284,Monument Underground Station,940GZZLUMMT,51.51077,-0.0867
285,Monument Underground Station,940GZZLUMMT,51.51165,-0.08715
286,Moor Park Underground Station,940GZZLUMPK,51.629693,-0.432704
287,Moor Park Underground Station,940GZZLUMPK,51.629782,-0.431964
288,Manor House Underground Station,940GZZLUMRH,51.57108,-0.09631
289,Manor House Underground Station,940GZZLUMRH,51.57106,-0.09603
290,Manor House Underground Station,940GZZLUMRH,51.57047,-0.09591
291,Manor House Underground Station,940GZZLUMRH,51.57063,-0.0957
292,Manor House Underground Station,940GZZLUMRH,51.57094,-0.09566
293,Manor House Underground Station,940GZZLUMRH,51.57082,-0.09561
294,Manor House Underground Station,940GZZLUMRH,51.57046,-0.09614
295,Mansion House Underground Station,940GZZLUMSH,51.51216,-0.09389
296,Mansion House Underground Station,940GZZLUMSH,51.51233,-0.0942
297,Mansion House Underground Station,940GZZLUMSH,51.5123,-0.09335
298,Mansion House Underground Station,940GZZLUMSH,51.51235,-0.0942
299,Mansion House Underground Station,940GZZLUMSH,51.51251,-0.09391
300,Mornington Crescent Underground Station,940GZZLUMTC,51.53413,-0.13913
301,Maida Vale Underground Station,940GZZLUMVL,51.52981,-0.18587
302,Maida Vale Underground Station,940GZZLUMVL,51.52995,-0.18582
303,North Acton Underground Station,940GZZLUNAN,51.52346,-0.25976
304,Newbury Park Underground Station,940GZZLUNBP,51.57556,0.09065
305,Neasden Underground Station,940GZZLUNDN,51.55402,-0.24976
306,North Ealing Underground Station,940GZZLUNEN,51.51755,-0.28915
307,Northfields Underground Station,940GZZLUNFD,51.49927,-0.31455
308,North Greenwich Underground Station,940GZZLUNGW,51.50026,0.00462
309,North Greenwich Underground Station,940GZZLUNGW,51.50007,0.00313
310,North Greenwich Underground Station,940GZZLUNGW,51.50029,0.00399
311,North Harrow Underground Station,940GZZLUNHA,51.58492,-0.36202
312,North Harrow Underground Station,940GZZLUNHA,51.58476,-0.3622
